Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 2/17/2016 2:02:15 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
Average non-exclusion probability (parent pair):               0.8296
Average non-exclusion probability (identity):                  0.6255
Average non-exclusion probability (sib identity):              0.7937
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.2174
  Degrees of freedom:                                          1
  P-value:                                                     0.0400
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0364


**** Locus dDocent_Contig_37418_71 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1317      295      511  0.7747  0.7725
     2      383      295       44  0.2253  0.2246

Number of individuals typed:                                 850
  Heterozygotes:                                             295
  Homozygotes:                                               555
Number of alleles:                                             2
Observed heterozygosity:                                       0.3471
Expected heterozygosity:                                       0.3493
Polymorphic information content (PIC):                         0.2881
Average non-exclusion probability (first parent):              0.9391
Average non-exclusion probability (second parent):             0.8559
Average non-exclusion probability (parent pair):               0.7713
Average non-exclusion probability (identity):                  0.4846
Average non-exclusion probability (sib identity):              0.6966
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0114
  Degrees of freedom:                                          1
  P-value:                                                     0.9148
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0029


**** Locus dDocent_Contig_37418_95 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      381      317       32  0.2241  0.2319
     2     1319      317      501  0.7759  0.8030

Number of individuals typed:                                 850
  Heterozygotes:                                             317
  Homozygotes:                                               533
Number of alleles:                                             2
Observed heterozygosity:                                       0.3729
Expected heterozygosity:                                       0.3480
Polymorphic information content (PIC):                         0.2873
Average non-exclusion probability (first parent):              0.9395
Average non-exclusion probability (second parent):             0.8563
Average non-exclusion probability (parent pair):               0.7719
Average non-exclusion probability (identity):                  0.4859
Average non-exclusion probability (sib identity):              0.6976
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.0481
  Degrees of freedom:                                          1
  P-value:                                                     0.0442
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0349


**** Locus dDocent_Contig_37418_161 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      371      307       32  0.2182  0.2246
     2      377      287       45  0.2218  0.2193
     3      952      422      265  0.5600  0.5621

Number of individuals typed:                                 850
  Heterozygotes:                                             508
  Homozygotes:                                               342
Number of alleles:                                             3
Observed heterozygosity:                                       0.5976
Expected heterozygosity:                                       0.5899
Polymorphic information content (PIC):                         0.5242
Average non-exclusion probability (first parent):              0.8262
Average non-exclusion probability (second parent):             0.6806
Average non-exclusion probability (parent pair):               0.5289
Average non-exclusion probability (identity):                  0.2338
Average non-exclusion probability (sib identity):              0.5137
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            3.5005
  Degrees of freedom:                                          3
  P-value:                                                     0.3207
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0060


**** Locus dDocent_Contig_37418_193 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1310      304      503  0.7706  0.7750
     2      390      304       43  0.2294  0.2307

Number of individuals typed:                                 850
  Heterozygotes:                                             304
  Homozygotes:                                               546
Number of alleles:                                             2
Observed heterozygosity:                                       0.3576
Expected heterozygosity:                                       0.3538
Polymorphic information content (PIC):                         0.2911
Average non-exclusion probability (first parent):              0.9375
Average non-exclusion probability (second parent):             0.8545
Average non-exclusion probability (parent pair):               0.7695
Average non-exclusion probability (identity):                  0.4804
Average non-exclusion probability (sib identity):              0.6933
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0580
  Degrees of freedom:                                          1
  P-value:                                                     0.8096
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0057


**** Locus dDocent_Contig_37584_158 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1029      421      304  0.6125  0.6291
     2      651      421      115  0.3875  0.3980

Number of individuals typed:                                 840
  Heterozygotes:                                             421
  Homozygotes:                                               419
Number of alleles:                                             2
Observed heterozygosity:                                       0.5012
Expected heterozygosity:                                       0.4750
Polymorphic information content (PIC):                         0.3620
Average non-exclusion probability (first parent):              0.8873
Average non-exclusion probability (second parent):             0.8190
Average non-exclusion probability (parent pair):               0.7268
Average non-exclusion probability (identity):                  0.3886
Average non-exclusion probability (sib identity):              0.6098
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.3891
  Degrees of freedom:                                          1
  P-value:                                                     0.1222
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0272


**** Locus dDocent_Contig_37861_9 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      569      401       84  0.3351  0.3448
     2     1129      401      364  0.6649  0.6842

Number of individuals typed:                                 849
  Heterozygotes:                                             401
  Homozygotes:                                               448
Number of alleles:                                             2
Observed heterozygosity:                                       0.4723
Expected heterozygosity:                                       0.4459
Polymorphic information content (PIC):                         0.3463
Average non-exclusion probability (first parent):              0.9007
Average non-exclusion probability (second parent):             0.8268
Average non-exclusion probability (parent pair):               0.7362
Average non-exclusion probability (identity):                  0.4066
Average non-exclusion probability (sib identity):              0.6288
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.7870
  Degrees of freedom:                                          1
  P-value:                                                     0.0950
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0291


**** Locus dDocent_Contig_37861_119 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      507      347       80  0.2982  0.2945
     2     1193      347      423  0.7018  0.6930

Number of individuals typed:                                 850
  Heterozygotes:                                             347
  Homozygotes:                                               503
Number of alleles:                                             2
Observed heterozygosity:                                       0.4082
Expected heterozygosity:                                       0.4188
Polymorphic information content (PIC):                         0.3310
Average non-exclusion probability (first parent):              0.9124
Average non-exclusion probability (second parent):             0.8345
Average non-exclusion probability (parent pair):               0.7454
Average non-exclusion probability (identity):                  0.4257
Average non-exclusion probability (sib identity):              0.6471
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.4536
  Degrees of freedom:                                          1
  P-value:                                                     0.5007
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0125


**** Locus dDocent_Contig_37861_181 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1300      324      488  0.7638  0.7843
     2      402      324       39  0.2362  0.2425

Number of individuals typed:                                 851
  Heterozygotes:                                             324
  Homozygotes:                                               527
Number of alleles:                                             2
Observed heterozygosity:                                       0.3807
Expected heterozygosity:                                       0.3610
Polymorphic information content (PIC):                         0.2957
Average non-exclusion probability (first parent):              0.9349
Average non-exclusion probability (second parent):             0.8521
Average non-exclusion probability (parent pair):               0.7667
Average non-exclusion probability (identity):                  0.4737
Average non-exclusion probability (sib identity):              0.6880
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.2987
  Degrees of freedom:                                          1
  P-value:                                                     0.1295
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0269


**** Locus dDocent_Contig_37900_136 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1168      384      392  0.6961  0.7234
     2      510      384       63  0.3039  0.3159

Number of individuals typed:                                 839
  Heterozygotes:                                             384
  Homozygotes:                                               455
Number of alleles:                                             2
Observed heterozygosity:                                       0.4577
Expected heterozygosity:                                       0.4234
Polymorphic information content (PIC):                         0.3336
Average non-exclusion probability (first parent):              0.9105
Average non-exclusion probability (second parent):             0.8332
Average non-exclusion probability (parent pair):               0.7439
Average non-exclusion probability (identity):                  0.4223
Average non-exclusion probability (sib identity):              0.6440
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  5.2244
  Degrees of freedom:                                          1
  P-value:                                                     0.0223
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0393


**** Locus dDocent_Contig_37900_141 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      130      116        7  0.0775  0.0762
     2     1548      116      716  0.9225  0.9072

Number of individuals typed:                                 839
  Heterozygotes:                                             116
  Homozygotes:                                               723
Number of alleles:                                             2
Observed heterozygosity:                                       0.1383
Expected heterozygosity:                                       0.1430
Polymorphic information content (PIC):                         0.1327
Average non-exclusion probability (first parent):              0.9898
Average non-exclusion probability (second parent):             0.9336
Average non-exclusion probability (parent pair):               0.8804
Average non-exclusion probability (identity):                  0.7448
Average non-exclusion probability (sib identity):              0.8647
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5552
  Degrees of freedom:                                          1
  P-value:                                                     0.4562
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0167


**** Locus dDocent_Contig_37900_158 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      225      195       15  0.1341  0.1341
     2     1453      195      629  0.8659  0.8663

Number of individuals typed:                                 839
  Heterozygotes:                                             195
  Homozygotes:                                               644
Number of alleles:                                             2
Observed heterozygosity:                                       0.2324
Expected heterozygosity:                                       0.2324
Polymorphic information content (PIC):                         0.2053
Average non-exclusion probability (first parent):              0.9730
Average non-exclusion probability (second parent):             0.8974
Average non-exclusion probability (parent pair):               0.8258
Average non-exclusion probability (identity):                  0.6165
Average non-exclusion probability (sib identity):              0.7880
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0163
  Degrees of freedom:                                          1
  P-value:                                                     0.8985
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0004


**** Locus dDocent_Contig_37900_163 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1056      408      324  0.6293  0.6424
     2      622      408      107  0.3707  0.3784

Number of individuals typed:                                 839
  Heterozygotes:                                             408
  Homozygotes:                                               431
Number of alleles:                                             2
Observed heterozygosity:                                       0.4863
Expected heterozygosity:                                       0.4668
Polymorphic information content (PIC):                         0.3577
Average non-exclusion probability (first parent):              0.8912
Average non-exclusion probability (second parent):             0.8211
Average non-exclusion probability (parent pair):               0.7294
Average non-exclusion probability (identity):                  0.3934
Average non-exclusion probability (sib identity):              0.6151
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.3267
  Degrees of freedom:                                          1
  P-value:                                                     0.2494
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0207


**** Locus dDocent_Contig_37900_197 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      716      410      153  0.4272  0.4271
     2      960      410      275  0.5728  0.5727

Number of individuals typed:                                 838
  Heterozygotes:                                             410
  Homozygotes:                                               428
Number of alleles:                                             2
Observed heterozygosity:                                       0.4893
Expected heterozygosity:                                       0.4897
Polymorphic information content (PIC):                         0.3696
Average non-exclusion probability (first parent):              0.8802
Average non-exclusion probability (second parent):             0.8152
Average non-exclusion probability (parent pair):               0.7221
Average non-exclusion probability (identity):                  0.3805
Average non-exclusion probability (sib identity):              0.6004
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0011
  Degrees of freedom:                                          1
  P-value:                                                     0.9738
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0001


**** Locus dDocent_Contig_37907_43 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1583      107      738  0.9334  0.9401
     2      113      107        3  0.0666  0.0671

Number of individuals typed:                                 848
  Heterozygotes:                                             107
  Homozygotes:                                               741
Number of alleles:                                             2
Observed heterozygosity:                                       0.1262
Expected heterozygosity:                                       0.1244
Polymorphic information content (PIC):                         0.1166
Average non-exclusion probability (first parent):              0.9923
Average non-exclusion probability (second parent):             0.9417
Average non-exclusion probability (parent pair):               0.8935
Average non-exclusion probability (identity):                  0.7745
Average non-exclusion probability (sib identity):              0.8814
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0072


**** Locus dDocent_Contig_37907_68 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      267      225       21  0.1574  0.1574
     2     1429      225      602  0.8426  0.8426

Number of individuals typed:                                 848
  Heterozygotes:                                             225
  Homozygotes:                                               623
Number of alleles:                                             2
Observed heterozygosity:                                       0.2653
Expected heterozygosity:                                       0.2654
Polymorphic information content (PIC):                         0.2301
Average non-exclusion probability (first parent):              0.9648
Average non-exclusion probability (second parent):             0.8849
Average non-exclusion probability (parent pair):               0.8087
Average non-exclusion probability (identity):                  0.5750
Average non-exclusion probability (sib identity):              0.7611
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0107
  Degrees of freedom:                                          1
  P-value:                                                     0.9175
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0001


**** Locus dDocent_Contig_37937_32 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1504      162      671  0.8963  0.9133
     2      174      162        6  0.1037  0.1057

Number of individuals typed:                                 839
  Heterozygotes:                                             162
  Homozygotes:                                               677
Number of alleles:                                             2
Observed heterozygosity:                                       0.1931
Expected heterozygosity:                                       0.1860
Polymorphic information content (PIC):                         0.1686
Average non-exclusion probability (first parent):              0.9827
Average non-exclusion probability (second parent):             0.9157
Average non-exclusion probability (parent pair):               0.8525
Average non-exclusion probability (identity):                  0.6801
Average non-exclusion probability (sib identity):              0.8271
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.8819
  Degrees of freedom:                                          1
  P-value:                                                     0.3477
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0190


**** Locus dDocent_Contig_37937_81 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1390      244      573  0.8284  0.8377
     2      288      244       22  0.1716  0.1736

Number of individuals typed:                                 839
  Heterozygotes:                                             244
  Homozygotes:                                               595
Number of alleles:                                             2
Observed heterozygosity:                                       0.2908
Expected heterozygosity:                                       0.2845
Polymorphic information content (PIC):                         0.2439
Average non-exclusion probability (first parent):              0.9596
Average non-exclusion probability (second parent):             0.8780
Average non-exclusion probability (parent pair):               0.7995
Average non-exclusion probability (identity):                  0.5526
Average non-exclusion probability (sib identity):              0.7460
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2905
  Degrees of freedom:                                          1
  P-value:                                                     0.5899
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0113


**** Locus dDocent_Contig_37937_169 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1550      122      714  0.9237  0.9382
     2      128      122        3  0.0763  0.0775

Number of individuals typed:                                 839
  Heterozygotes:                                             122
  Homozygotes:                                               717
Number of alleles:                                             2
Observed heterozygosity:                                       0.1454
Expected heterozygosity:                                       0.1410
Polymorphic information content (PIC):                         0.1310
Average non-exclusion probability (first parent):              0.9901
Average non-exclusion probability (second parent):             0.9345
Average non-exclusion probability (parent pair):               0.8818
Average non-exclusion probability (identity):                  0.7479
Average non-exclusion probability (sib identity):              0.8665
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0157


**** Locus dDocent_Contig_37969_113 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      532      362       85  0.3148  0.3137
     2     1158      362      398  0.6852  0.6828

Number of individuals typed:                                 845
  Heterozygotes:                                             362
  Homozygotes:                                               483
Number of alleles:                                             2
Observed heterozygosity:                                       0.4284
Expected heterozygosity:                                       0.4317
Polymorphic information content (PIC):                         0.3383
Average non-exclusion probability (first parent):              0.9069
Average non-exclusion probability (second parent):             0.8308
Average non-exclusion probability (parent pair):               0.7410
Average non-exclusion probability (identity):                  0.4164
Average non-exclusion probability (sib identity):              0.6384
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0249
  Degrees of freedom:                                          1
  P-value:                                                     0.8747
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0035


**** Locus dDocent_Contig_37987_34 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      147      133        7  0.0873  0.0869
     2     1537      133      702  0.9127  0.9087

Number of individuals typed:                                 842
  Heterozygotes:                                             133
  Homozygotes:                                               709
Number of alleles:                                             2
Observed heterozygosity:                                       0.1580
Expected heterozygosity:                                       0.1594
Polymorphic information content (PIC):                         0.1466
Average non-exclusion probability (first parent):              0.9873
Average non-exclusion probability (second parent):             0.9267
Average non-exclusion probability (parent pair):               0.8694
Average non-exclusion probability (identity):                  0.7194
Average non-exclusion probability (sib identity):              0.8502
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0066
  Degrees of freedom:                                          1
  P-value:                                                     0.9353
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0044


**** Locus dDocent_Contig_37987_54 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      722      430      146  0.4287  0.4377
     2      962      430      266  0.5713  0.5832

Number of individuals typed:                                 842
  Heterozygotes:                                             430
  Homozygotes:                                               412
Number of alleles:                                             2
Observed heterozygosity:                                       0.5107
Expected heterozygosity:                                       0.4901
Polymorphic information content (PIC):                         0.3699
Average non-exclusion probability (first parent):              0.8800
Average non-exclusion probability (second parent):             0.8151
Average non-exclusion probability (parent pair):               0.7219
Average non-exclusion probability (identity):                  0.3802
Average non-exclusion probability (sib identity):              0.6001
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.3562
  Degrees of freedom:                                          1
  P-value:                                                     0.2442
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0208


**** Locus dDocent_Contig_37987_144 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1594       84      755  0.9466  0.9399
     2       90       84        3  0.0534  0.0531

Number of individuals typed:                                 842
  Heterozygotes:                                              84
  Homozygotes:                                               758
Number of alleles:                                             2
Observed heterozygosity:                                       0.0998
Expected heterozygosity:                                       0.1012
Polymorphic information content (PIC):                         0.0961
Average non-exclusion probability (first parent):              0.9949
Average non-exclusion probability (second parent):             0.9520
Average non-exclusion probability (parent pair):               0.9108
Average non-exclusion probability (identity):                  0.8130
Average non-exclusion probability (sib identity):              0.9027
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0070


**** Locus dDocent_Contig_38196_15 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      835      421      207  0.4976  0.4985
     2      843      421      211  0.5024  0.5033

Number of individuals typed:                                 839
  Heterozygotes:                                             421
  Homozygotes:                                               418
Number of alleles:                                             2
Observed heterozygosity:                                       0.5018
Expected heterozygosity:                                       0.5003
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0015
  Degrees of freedom:                                          1
  P-value:                                                     0.9687
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0018


**** Locus dDocent_Contig_38316_28 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1556       82      737  0.9442  0.9170
     2       92       82        5  0.0558  0.0542

Number of individuals typed:                                 824
  Heterozygotes:                                              82
  Homozygotes:                                               742
Number of alleles:                                             2
Observed heterozygosity:                                       0.0995
Expected heterozygosity:                                       0.1055
Polymorphic information content (PIC):                         0.0999
Average non-exclusion probability (first parent):              0.9944
Average non-exclusion probability (second parent):             0.9501
Average non-exclusion probability (parent pair):               0.9076
Average non-exclusion probability (identity):                  0.8058
Average non-exclusion probability (sib identity):              0.8987
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0288


**** Locus dDocent_Contig_38316_42 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      205      171       17  0.1244  0.1214
     2     1443      171      636  0.8756  0.8544

Number of individuals typed:                                 824
  Heterozygotes:                                             171
  Homozygotes:                                               653
Number of alleles:                                             2
Observed heterozygosity:                                       0.2075
Expected heterozygosity:                                       0.2180
Polymorphic information content (PIC):                         0.1941
Average non-exclusion probability (first parent):              0.9763
Average non-exclusion probability (second parent):             0.9029
Average non-exclusion probability (parent pair):               0.8337
Average non-exclusion probability (identity):                  0.6355
Average non-exclusion probability (sib identity):              0.8000
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.5289
  Degrees of freedom:                                          1
  P-value:                                                     0.2163
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0242


**** Locus dDocent_Contig_38316_43 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1486      140      673  0.9017  0.8826
     2      162      140       11  0.0983  0.0962

Number of individuals typed:                                 824
  Heterozygotes:                                             140
  Homozygotes:                                               684
Number of alleles:                                             2
Observed heterozygosity:                                       0.1699
Expected heterozygosity:                                       0.1774
Polymorphic information content (PIC):                         0.1616
Average non-exclusion probability (first parent):              0.9843
Average non-exclusion probability (second parent):             0.9192
Average non-exclusion probability (parent pair):               0.8578
Average non-exclusion probability (identity):                  0.6926
Average non-exclusion probability (sib identity):              0.8345
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.0714
  Degrees of freedom:                                          1
  P-value:                                                     0.3006
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0212


**** Locus dDocent_Contig_38316_68 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1262      294      484  0.7658  0.7637
     2      386      294       46  0.2342  0.2336

Number of individuals typed:                                 824
  Heterozygotes:                                             294
  Homozygotes:                                               530
Number of alleles:                                             2
Observed heterozygosity:                                       0.3568
Expected heterozygosity:                                       0.3589
Polymorphic information content (PIC):                         0.2944
Average non-exclusion probability (first parent):              0.9357
Average non-exclusion probability (second parent):             0.8528
Average non-exclusion probability (parent pair):               0.7675
Average non-exclusion probability (identity):                  0.4756
Average non-exclusion probability (sib identity):              0.6895
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0090
  Degrees of freedom:                                          1
  P-value:                                                     0.9243
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0027


**** Locus dDocent_Contig_38393_112 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1587      101      743  0.9379  0.9498
     2      105      101        2  0.0621  0.0628

Number of individuals typed:                                 846
  Heterozygotes:                                             101
  Homozygotes:                                               745
Number of alleles:                                             2
Observed heterozygosity:                                       0.1194
Expected heterozygosity:                                       0.1165
Polymorphic information content (PIC):                         0.1096
Average non-exclusion probability (first parent):              0.9932
Average non-exclusion probability (second parent):             0.9452
Average non-exclusion probability (parent pair):               0.8993
Average non-exclusion probability (identity):                  0.7875
Average non-exclusion probability (sib identity):              0.8887
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0126


**** Locus dDocent_Contig_38520_26 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1488      168      660  0.8815  0.8603
     2      200      168       16  0.1185  0.1156

Number of individuals typed:                                 844
  Heterozygotes:                                             168
  Homozygotes:                                               676
Number of alleles:                                             2
Observed heterozygosity:                                       0.1991
Expected heterozygosity:                                       0.2090
Polymorphic information content (PIC):                         0.1871
Average non-exclusion probability (first parent):              0.9782
Average non-exclusion probability (second parent):             0.9065
Average non-exclusion probability (parent pair):               0.8388
Average non-exclusion probability (identity):                  0.6477
Average non-exclusion probability (sib identity):              0.8075
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.5384
  Degrees of freedom:                                          1
  P-value:                                                     0.2148
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0241


**** Locus dDocent_Contig_38520_99 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      746      428      159  0.4419  0.4481
     2      942      428      257  0.5581  0.5658

Number of individuals typed:                                 844
  Heterozygotes:                                             428
  Homozygotes:                                               416
Number of alleles:                                             2
Observed heterozygosity:                                       0.5071
Expected heterozygosity:                                       0.4936
Polymorphic information content (PIC):                         0.3716
Average non-exclusion probability (first parent):              0.8783
Average non-exclusion probability (second parent):             0.8142
Average non-exclusion probability (parent pair):               0.7209
Average non-exclusion probability (identity):                  0.3784
Average non-exclusion probability (sib identity):              0.5980
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5567
  Degrees of freedom:                                          1
  P-value:                                                     0.4556
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0138


**** Locus dDocent_Contig_38520_131 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      748      428      160  0.4431  0.4491
     2      940      428      256  0.5569  0.5644

Number of individuals typed:                                 844
  Heterozygotes:                                             428
  Homozygotes:                                               416
Number of alleles:                                             2
Observed heterozygosity:                                       0.5071
Expected heterozygosity:                                       0.4938
Polymorphic information content (PIC):                         0.3717
Average non-exclusion probability (first parent):              0.8782
Average non-exclusion probability (second parent):             0.8141
Average non-exclusion probability (parent pair):               0.7208
Average non-exclusion probability (identity):                  0.3783
Average non-exclusion probability (sib identity):              0.5978
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5325
