Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 11/19/2015 1:14:58 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0110


**** Locus dDocent_Contig_30363 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      297      211       43  0.3056  0.3090
     2      577      243      167  0.5936  0.6044
     3       98       84        7  0.1008  0.0985

Number of individuals typed:                                 486
  Heterozygotes:                                             269
  Homozygotes:                                               217
Number of alleles:                                             3
Observed heterozygosity:                                       0.5535
Expected heterozygosity:                                       0.5446
Polymorphic information content (PIC):                         0.4692
Average non-exclusion probability (first parent):              0.8520
Average non-exclusion probability (second parent):             0.7255
Average non-exclusion probability (parent pair):               0.5854
Average non-exclusion probability (identity):                  0.2827
Average non-exclusion probability (sib identity):              0.5486
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5004
  Degrees of freedom:                                          1
  P-value:                                                     0.4794
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0119


**** Locus dDocent_Contig_104457 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      925       61      432  0.9381  0.9579
     2       61       61        0  0.0619  0.0638

Number of individuals typed:                                 493
  Heterozygotes:                                              61
  Homozygotes:                                               432
Number of alleles:                                             2
Observed heterozygosity:                                       0.1237
Expected heterozygosity:                                       0.1162
Polymorphic information content (PIC):                         0.1093
Average non-exclusion probability (first parent):              0.9933
Average non-exclusion probability (second parent):             0.9453
Average non-exclusion probability (parent pair):               0.8996
Average non-exclusion probability (identity):                  0.7881
Average non-exclusion probability (sib identity):              0.8890
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0230


**** Locus dDocent_Contig_8702 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      923       59      432  0.9361  0.9363
     2       63       59        2  0.0639  0.0639

Number of individuals typed:                                 493
  Heterozygotes:                                              59
  Homozygotes:                                               434
Number of alleles:                                             2
Observed heterozygosity:                                       0.1197
Expected heterozygosity:                                       0.1197
Polymorphic information content (PIC):                         0.1125
Average non-exclusion probability (first parent):              0.9928
Average non-exclusion probability (second parent):             0.9438
Average non-exclusion probability (parent pair):               0.8970
Average non-exclusion probability (identity):                  0.7822
Average non-exclusion probability (sib identity):              0.8857
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0002


**** Locus dDocent_Contig_105810 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      165      147        9  0.1680  0.1737
     2       54       52        1  0.0550  0.0554
     3      763      185      289  0.7770  0.8100

Number of individuals typed:                                 491
  Heterozygotes:                                             192
  Homozygotes:                                               299
Number of alleles:                                             3
Observed heterozygosity:                                       0.3910
Expected heterozygosity:                                       0.3654
Polymorphic information content (PIC):                         0.3271
Average non-exclusion probability (first parent):              0.9334
Average non-exclusion probability (second parent):             0.8188
Average non-exclusion probability (parent pair):               0.7008
Average non-exclusion probability (identity):                  0.4411
Average non-exclusion probability (sib identity):              0.6778
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.2548
  Degrees of freedom:                                          1
  P-value:                                                     0.0712
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0391


**** Locus dDocent_Contig_162386 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      749      189      280  0.7596  0.7781
     2      237      189       24  0.2404  0.2462

Number of individuals typed:                                 493
  Heterozygotes:                                             189
  Homozygotes:                                               304
Number of alleles:                                             2
Observed heterozygosity:                                       0.3834
Expected heterozygosity:                                       0.3656
Polymorphic information content (PIC):                         0.2985
Average non-exclusion probability (first parent):              0.9333
Average non-exclusion probability (second parent):             0.8507
Average non-exclusion probability (parent pair):               0.7650
Average non-exclusion probability (identity):                  0.4697
Average non-exclusion probability (sib identity):              0.6848
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.9675
  Degrees of freedom:                                          1
  P-value:                                                     0.3253
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0243


**** Locus dDocent_Contig_26894 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      140      120       10  0.1423  0.1422
     2       50       48        1  0.0508  0.0511
     3      785      167      309  0.7978  0.8185
     4        9        9        0  0.0091  0.0092

Number of individuals typed:                                 492
  Heterozygotes:                                             172
  Homozygotes:                                               320
Number of alleles:                                             4
Observed heterozygosity:                                       0.3496
Expected heterozygosity:                                       0.3410
Polymorphic information content (PIC):                         0.3114
Average non-exclusion probability (first parent):              0.9413
Average non-exclusion probability (second parent):             0.8258
Average non-exclusion probability (parent pair):               0.7064
Average non-exclusion probability (identity):                  0.4640
Average non-exclusion probability (sib identity):              0.6957
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.0278
  Degrees of freedom:                                          1
  P-value:                                                     0.3107
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0209


**** Locus dDocent_Contig_146526 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      891       87      402  0.9037  0.9097
     2       95       87        4  0.0963  0.0970

Number of individuals typed:                                 493
  Heterozygotes:                                              87
  Homozygotes:                                               406
Number of alleles:                                             2
Observed heterozygosity:                                       0.1765
Expected heterozygosity:                                       0.1743
Polymorphic information content (PIC):                         0.1590
Average non-exclusion probability (first parent):              0.9848
Average non-exclusion probability (second parent):             0.9205
Average non-exclusion probability (parent pair):               0.8598
Average non-exclusion probability (identity):                  0.6972
Average non-exclusion probability (sib identity):              0.8372
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0067


**** Locus dDocent_Contig_12888 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      908       72      418  0.9209  0.9220
     2       78       72        3  0.0791  0.0792

Number of individuals typed:                                 493
  Heterozygotes:                                              72
  Homozygotes:                                               421
Number of alleles:                                             2
Observed heterozygosity:                                       0.1460
Expected heterozygosity:                                       0.1458
Polymorphic information content (PIC):                         0.1351
Average non-exclusion probability (first parent):              0.9894
Average non-exclusion probability (second parent):             0.9325
Average non-exclusion probability (parent pair):               0.8785
Average non-exclusion probability (identity):                  0.7404
Average non-exclusion probability (sib identity):              0.8623
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0012


**** Locus dDocent_Contig_33537 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      725      201      262  0.7353  0.7523
     2      261      201       30  0.2647  0.2708

Number of individuals typed:                                 493
  Heterozygotes:                                             201
  Homozygotes:                                               292
Number of alleles:                                             2
Observed heterozygosity:                                       0.4077
Expected heterozygosity:                                       0.3897
Polymorphic information content (PIC):                         0.3135
Average non-exclusion probability (first parent):              0.9242
Average non-exclusion probability (second parent):             0.8432
Average non-exclusion probability (parent pair):               0.7559
Average non-exclusion probability (identity):                  0.4488
Average non-exclusion probability (sib identity):              0.6676
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.8774
  Degrees of freedom:                                          1
  P-value:                                                     0.3489
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0231


**** Locus dDocent_Contig_49603 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      813      135      339  0.8296  0.8189
     2      167      135       16  0.1704  0.1682

Number of individuals typed:                                 490
  Heterozygotes:                                             135
  Homozygotes:                                               355
Number of alleles:                                             2
Observed heterozygosity:                                       0.2755
Expected heterozygosity:                                       0.2830
Polymorphic information content (PIC):                         0.2428
Average non-exclusion probability (first parent):              0.9600
Average non-exclusion probability (second parent):             0.8786
Average non-exclusion probability (parent pair):               0.8002
Average non-exclusion probability (identity):                  0.5544
Average non-exclusion probability (sib identity):              0.7472
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2056
  Degrees of freedom:                                          1
  P-value:                                                     0.6503
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0129


**** Locus dDocent_Contig_155350 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      129      117        6  0.1308  0.1336
     2      806      154      326  0.8174  0.8362
     3       51       49        1  0.0517  0.0520

Number of individuals typed:                                 493
  Heterozygotes:                                             160
  Homozygotes:                                               333
Number of alleles:                                             3
Observed heterozygosity:                                       0.3245
Expected heterozygosity:                                       0.3123
Polymorphic information content (PIC):                         0.2855
Average non-exclusion probability (first parent):              0.9513
Average non-exclusion probability (second parent):             0.8433
Average non-exclusion probability (parent pair):               0.7333
Average non-exclusion probability (identity):                  0.4999
Average non-exclusion probability (sib identity):              0.7190
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7851
  Degrees of freedom:                                          1
  P-value:                                                     0.3756
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0218


**** Locus dDocent_Contig_16900 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      907       69      419  0.9199  0.8960
     2       79       69        5  0.0801  0.0780

Number of individuals typed:                                 493
  Heterozygotes:                                              69
  Homozygotes:                                               424
Number of alleles:                                             2
Observed heterozygosity:                                       0.1400
Expected heterozygosity:                                       0.1476
Polymorphic information content (PIC):                         0.1365
Average non-exclusion probability (first parent):              0.9891
Average non-exclusion probability (second parent):             0.9317
Average non-exclusion probability (parent pair):               0.8774
Average non-exclusion probability (identity):                  0.7378
Average non-exclusion probability (sib identity):              0.8607
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0259


**** Locus dDocent_Contig_84200 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      662      234      214  0.6741  0.7018
     2      263      209       27  0.2678  0.2789
     3       57       53        2  0.0580  0.0576

Number of individuals typed:                                 491
  Heterozygotes:                                             248
  Homozygotes:                                               243
Number of alleles:                                             3
Observed heterozygosity:                                       0.5051
Expected heterozygosity:                                       0.4709
Polymorphic information content (PIC):                         0.4017
Average non-exclusion probability (first parent):              0.8893
Average non-exclusion probability (second parent):             0.7751
Average non-exclusion probability (parent pair):               0.6494
Average non-exclusion probability (identity):                  0.3492
Average non-exclusion probability (sib identity):              0.6021
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.1516
  Degrees of freedom:                                          1
  P-value:                                                     0.0759
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0383


**** Locus dDocent_Contig_76878 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      900       82      409  0.9128  0.9327
     2       86       82        2  0.0872  0.0891

Number of individuals typed:                                 493
  Heterozygotes:                                              82
  Homozygotes:                                               411
Number of alleles:                                             2
Observed heterozygosity:                                       0.1663
Expected heterozygosity:                                       0.1594
Polymorphic information content (PIC):                         0.1466
Average non-exclusion probability (first parent):              0.9873
Average non-exclusion probability (second parent):             0.9267
Average non-exclusion probability (parent pair):               0.8694
Average non-exclusion probability (identity):                  0.7196
Average non-exclusion probability (sib identity):              0.8503
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0218


**** Locus dDocent_Contig_69839 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      894       92      401  0.9067  0.9426
     2       92       92        0  0.0933  0.0978

Number of individuals typed:                                 493
  Heterozygotes:                                              92
  Homozygotes:                                               401
Number of alleles:                                             2
Observed heterozygosity:                                       0.1866
Expected heterozygosity:                                       0.1694
Polymorphic information content (PIC):                         0.1549
Average non-exclusion probability (first parent):              0.9857
Average non-exclusion probability (second parent):             0.9226
Average non-exclusion probability (parent pair):               0.8630
Average non-exclusion probability (identity):                  0.7045
Average non-exclusion probability (sib identity):              0.8415
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0420


**** Locus dDocent_Contig_53918 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      491      255      118  0.4980  0.5064
     2      495      255      120  0.5020  0.5105

Number of individuals typed:                                 493
  Heterozygotes:                                             255
  Homozygotes:                                               238
Number of alleles:                                             2
Observed heterozygosity:                                       0.5172
Expected heterozygosity:                                       0.5005
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.4573
  Degrees of freedom:                                          1
  P-value:                                                     0.4989
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0170


**** Locus dDocent_Contig_10460 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      421      255       83  0.4270  0.4388
     2      516      262      127  0.5233  0.5400
     3       49       47        1  0.0497  0.0499

Number of individuals typed:                                 493
  Heterozygotes:                                             282
  Homozygotes:                                               211
Number of alleles:                                             3
Observed heterozygosity:                                       0.5720
Expected heterozygosity:                                       0.5419
Polymorphic information content (PIC):                         0.4392
Average non-exclusion probability (first parent):              0.8535
Average non-exclusion probability (second parent):             0.7561
Average non-exclusion probability (parent pair):               0.6336
Average non-exclusion probability (identity):                  0.3125
Average non-exclusion probability (sib identity):              0.5574
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.8429
  Degrees of freedom:                                          1
  P-value:                                                     0.1746
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0287


**** Locus dDocent_Contig_30863 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      676      224      226  0.6884  0.7095
     2      306      224       41  0.3116  0.3212

Number of individuals typed:                                 491
  Heterozygotes:                                             224
  Homozygotes:                                               267
Number of alleles:                                             2
Observed heterozygosity:                                       0.4562
Expected heterozygosity:                                       0.4295
Polymorphic information content (PIC):                         0.3370
Average non-exclusion probability (first parent):              0.9080
Average non-exclusion probability (second parent):             0.8315
Average non-exclusion probability (parent pair):               0.7418
Average non-exclusion probability (identity):                  0.4180
Average non-exclusion probability (sib identity):              0.6400
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.6900
  Degrees of freedom:                                          1
  P-value:                                                     0.1936
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0307


**** Locus dDocent_Contig_62121 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      786      170      308  0.8004  0.8325
     2      196      170       13  0.1996  0.2076

Number of individuals typed:                                 491
  Heterozygotes:                                             170
  Homozygotes:                                               321
Number of alleles:                                             2
Observed heterozygosity:                                       0.3462
Expected heterozygosity:                                       0.3198
Polymorphic information content (PIC):                         0.2685
Average non-exclusion probability (first parent):              0.9490
Average non-exclusion probability (second parent):             0.8658
Average non-exclusion probability (parent pair):               0.7836
Average non-exclusion probability (identity):                  0.5141
Average non-exclusion probability (sib identity):              0.7188
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.9382
  Degrees of freedom:                                          1
  P-value:                                                     0.0865
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0401


**** Locus dDocent_Contig_108242 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      936       50      443  0.9493  0.9638
     2       50       50        0  0.0507  0.0520

Number of individuals typed:                                 493
  Heterozygotes:                                              50
  Homozygotes:                                               443
Number of alleles:                                             2
Observed heterozygosity:                                       0.1014
Expected heterozygosity:                                       0.0964
Polymorphic information content (PIC):                         0.0916
Average non-exclusion probability (first parent):              0.9954
Average non-exclusion probability (second parent):             0.9542
Average non-exclusion probability (parent pair):               0.9146
Average non-exclusion probability (identity):                  0.8214
Average non-exclusion probability (sib identity):              0.9072
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0168


**** Locus dDocent_Contig_25339 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      925       61      432  0.9381  0.9579
     2       61       61        0  0.0619  0.0638

Number of individuals typed:                                 493
  Heterozygotes:                                              61
  Homozygotes:                                               432
Number of alleles:                                             2
Observed heterozygosity:                                       0.1237
Expected heterozygosity:                                       0.1162
Polymorphic information content (PIC):                         0.1093
Average non-exclusion probability (first parent):              0.9933
Average non-exclusion probability (second parent):             0.9453
Average non-exclusion probability (parent pair):               0.8996
Average non-exclusion probability (identity):                  0.7881
Average non-exclusion probability (sib identity):              0.8890
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0230


**** Locus dDocent_Contig_21317 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      918       60      429  0.9310  0.9060
     2       68       60        4  0.0690  0.0671

Number of individuals typed:                                 493
  Heterozygotes:                                              60
  Homozygotes:                                               433
Number of alleles:                                             2
Observed heterozygosity:                                       0.1217
Expected heterozygosity:                                       0.1285
Polymorphic information content (PIC):                         0.1202
Average non-exclusion probability (first parent):              0.9918
Average non-exclusion probability (second parent):             0.9399
Average non-exclusion probability (parent pair):               0.8906
Average non-exclusion probability (identity):                  0.7679
Average non-exclusion probability (sib identity):              0.8778
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                                0.0268


**** Locus dDocent_Contig_124366 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      237      187       25  0.2413  0.2461
     2      745      187      279  0.7587  0.7735

Number of individuals typed:                                 491
  Heterozygotes:                                             187
  Homozygotes:                                               304
Number of alleles:                                             2
Observed heterozygosity:                                       0.3809
Expected heterozygosity:                                       0.3666
Polymorphic information content (PIC):                         0.2991
Average non-exclusion probability (first parent):              0.9330
Average non-exclusion probability (second parent):             0.8504
Average non-exclusion probability (parent pair):               0.7646
Average non-exclusion probability (identity):                  0.4688
Average non-exclusion probability (sib identity):              0.6841
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5852
  Degrees of freedom:                                          1
  P-value:                                                     0.4443
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0196


**** Locus dDocent_Contig_537 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      908       72      418  0.9209  0.9220
     2       78       72        3  0.0791  0.0792

Number of individuals typed:                                 493
  Heterozygotes:                                              72
  Homozygotes:                                               421
Number of alleles:                                             2
Observed heterozygosity:                                       0.1460
Expected heterozygosity:                                       0.1458
Polymorphic information content (PIC):                         0.1351
Average non-exclusion probability (first parent):              0.9894
Average non-exclusion probability (second parent):             0.9325
Average non-exclusion probability (parent pair):               0.8785
Average non-exclusion probability (identity):                  0.7404
Average non-exclusion probability (sib identity):              0.8623
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0012


**** Locus dDocent_Contig_53671 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      919       63      428  0.9320  0.9362
     2       67       63        2  0.0680  0.0683

Number of individuals typed:                                 493
  Heterozygotes:                                              63
  Homozygotes:                                               430
Number of alleles:                                             2
Observed heterozygosity:                                       0.1278
Expected heterozygosity:                                       0.1268
Polymorphic information content (PIC):                         0.1186
Average non-exclusion probability (first parent):              0.9920
Average non-exclusion probability (second parent):             0.9407
Average non-exclusion probability (parent pair):               0.8919
Average non-exclusion probability (identity):                  0.7707
Average non-exclusion probability (sib identity):              0.8793
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0044


**** Locus dDocent_Contig_132090 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      933       51      441  0.9462  0.9542
     2       53       51        1  0.0538  0.0542

Number of individuals typed:                                 493
  Heterozygotes:                                              51
  Homozygotes:                                               442
Number of alleles:                                             2
Observed heterozygosity:                                       0.1034
Expected heterozygosity:                                       0.1018
Polymorphic information content (PIC):                         0.0966
Average non-exclusion probability (first parent):              0.9948
Average non-exclusion probability (second parent):             0.9517
Average non-exclusion probability (parent pair):               0.9104
Average non-exclusion probability (identity):                  0.8121
Average non-exclusion probability (sib identity):              0.9022
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0084


**** Locus dDocent_Contig_72746 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      881      105      388  0.8935  0.9363
     2      105      105        0  0.1065  0.1124

Number of individuals typed:                                 493
  Heterozygotes:                                             105
  Homozygotes:                                               388
Number of alleles:                                             2
Observed heterozygosity:                                       0.2130
Expected heterozygosity:                                       0.1905
Polymorphic information content (PIC):                         0.1722
Average non-exclusion probability (first parent):              0.9819
Average non-exclusion probability (second parent):             0.9139
Average non-exclusion probability (parent pair):               0.8498
Average non-exclusion probability (identity):                  0.6737
Average non-exclusion probability (sib identity):              0.8233
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  5.8462
  Degrees of freedom:                                          1
  P-value:                                                     0.0156
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0503


**** Locus dDocent_Contig_25513 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      817      141      338  0.8320  0.8431
     2      165      141       12  0.1680  0.1703

Number of individuals typed:                                 491
  Heterozygotes:                                             141
  Homozygotes:                                               350
Number of alleles:                                             2
Observed heterozygosity:                                       0.2872
Expected heterozygosity:                                       0.2799
Polymorphic information content (PIC):                         0.2405
Average non-exclusion probability (first parent):              0.9609
Average non-exclusion probability (second parent):             0.8797
Average non-exclusion probability (parent pair):               0.8017
Average non-exclusion probability (identity):                  0.5581
Average non-exclusion probability (sib identity):              0.7497
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1952
  Degrees of freedom:                                          1
  P-value:                                                     0.6587
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0134


**** Locus dDocent_Contig_28611 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      789      161      314  0.8035  0.8190
     2      104       88        8  0.1059  0.1031
     3       36       34        1  0.0367  0.0363
     4       53       53        0  0.0540  0.0555

Number of individuals typed:                                 491
  Heterozygotes:                                             168
  Homozygotes:                                               323
Number of alleles:                                             4
Observed heterozygosity:                                       0.3422
Expected heterozygosity:                                       0.3393
Polymorphic information content (PIC):                         0.3189
Average non-exclusion probability (first parent):              0.9405
Average non-exclusion probability (second parent):             0.8153
Average non-exclusion probability (parent pair):               0.6834
Average non-exclusion probability (identity):                  0.4570
Average non-exclusion probability (sib identity):              0.6948
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.4988
  Degrees of freedom:                                          1
  P-value:                                                     0.4800
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0138


**** Locus dDocent_Contig_63598 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      829      139      345  0.8425  0.8688
     2      155      139        8  0.1575  0.1624

Number of individuals typed:                                 492
  Heterozygotes:                                             139
  Homozygotes:                                               353
Number of alleles:                                             2
Observed heterozygosity:                                       0.2825
Expected heterozygosity:                                       0.2657
Polymorphic information content (PIC):                         0.2302
Average non-exclusion probability (first parent):              0.9648
Average non-exclusion probability (second parent):             0.8849
Average non-exclusion probability (parent pair):               0.8086
Average non-exclusion probability (identity):                  0.5748
Average non-exclusion probability (sib identity):              0.7610
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.5935
  Degrees of freedom:                                          1
  P-value:                                                     0.2068
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0312


**** Locus dDocent_Contig_51980 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      656      212      222  0.6653  0.6537
     2      330      212       59  0.3347  0.3288

Number of individuals typed:                                 493
  Heterozygotes:                                             212
  Homozygotes:                                               281
Number of alleles:                                             2
Observed heterozygosity:                                       0.4300
Expected heterozygosity:                                       0.4458
Polymorphic information content (PIC):                         0.3462
Average non-exclusion probability (first parent):              0.9008
Average non-exclusion probability (second parent):             0.8269
Average non-exclusion probability (parent pair):               0.7363
Average non-exclusion probability (identity):                  0.4068
Average non-exclusion probability (sib identity):              0.6290
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5019
  Degrees of freedom:                                          1
  P-value:                                                     0.4787
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0175


**** Locus dDocent_Contig_50547 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      917       65      426  0.9300  0.9360
     2       69       65        2  0.0700  0.0704

Number of individuals typed:                                 493
  Heterozygotes:                                              65
  Homozygotes:                                               428
Number of alleles:                                             2
Observed heterozygosity:                                       0.1318
Expected heterozygosity:                                       0.1303
Polymorphic information content (PIC):                         0.1217
Average non-exclusion probability (first parent):              0.9915
Average non-exclusion probability (second parent):             0.9392
Average non-exclusion probability (parent pair):               0.8894
Average non-exclusion probability (identity):                  0.7651
Average non-exclusion probability (sib identity):              0.8762
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0064


**** Locus dDocent_Contig_120418 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      242      198       22  0.2454  0.2554
     2      744      198      273  0.7546  0.7851

Number of individuals typed:                                 493
  Heterozygotes:                                             198
  Homozygotes:                                               295
Number of alleles:                                             2
Observed heterozygosity:                                       0.4016
Expected heterozygosity:                                       0.3708
Polymorphic information content (PIC):                         0.3018
Average non-exclusion probability (first parent):              0.9314
Average non-exclusion probability (second parent):             0.8491
Average non-exclusion probability (parent pair):               0.7630
Average non-exclusion probability (identity):                  0.4650
Average non-exclusion probability (sib identity):              0.6811
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.0689
