Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 12/31/2015 9:34:01 AM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
Average non-exclusion probability (sib identity):              0.4632
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            2.1171
  Degrees of freedom:                                          3
  P-value:                                                     0.5485
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0139


**** Locus dDocent_Contig_27815 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1679      203      738  0.8837  0.9008
     2      221      203        9  0.1163  0.1186

Number of individuals typed:                                 950
  Heterozygotes:                                             203
  Homozygotes:                                               747
Number of alleles:                                             2
Observed heterozygosity:                                       0.2137
Expected heterozygosity:                                       0.2057
Polymorphic information content (PIC):                         0.1844
Average non-exclusion probability (first parent):              0.9789
Average non-exclusion probability (second parent):             0.9078
Average non-exclusion probability (parent pair):               0.8407
Average non-exclusion probability (identity):                  0.6522
Average non-exclusion probability (sib identity):              0.8103
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.1243
  Degrees of freedom:                                          1
  P-value:                                                     0.2890
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0193


**** Locus dDocent_Contig_49617 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      817      483      167  0.4388  0.4506
     2      573      381       96  0.3077  0.3017
     3      472      348       62  0.2535  0.2519

Number of individuals typed:                                 931
  Heterozygotes:                                             606
  Homozygotes:                                               325
Number of alleles:                                             3
Observed heterozygosity:                                       0.6509
Expected heterozygosity:                                       0.6489
Polymorphic information content (PIC):                         0.5751
Average non-exclusion probability (first parent):              0.7897
Average non-exclusion probability (second parent):             0.6430
Average non-exclusion probability (parent pair):               0.4937
Average non-exclusion probability (identity):                  0.1969
Average non-exclusion probability (sib identity):              0.4750
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            6.7446
  Degrees of freedom:                                          3
  P-value:                                                     0.0805
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0042


**** Locus dDocent_Contig_2197 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1810      108      851  0.9437  0.9608
     2      108      108        0  0.0563  0.0579

Number of individuals typed:                                 959
  Heterozygotes:                                             108
  Homozygotes:                                               851
Number of alleles:                                             2
Observed heterozygosity:                                       0.1126
Expected heterozygosity:                                       0.1063
Polymorphic information content (PIC):                         0.1006
Average non-exclusion probability (first parent):              0.9944
Average non-exclusion probability (second parent):             0.9497
Average non-exclusion probability (parent pair):               0.9069
Average non-exclusion probability (identity):                  0.8044
Average non-exclusion probability (sib identity):              0.8980
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0199


**** Locus dDocent_Contig_128539 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1572      260      656  0.8256  0.8038
     2      332      260       36  0.1744  0.1698

Number of individuals typed:                                 952
  Heterozygotes:                                             260
  Homozygotes:                                               692
Number of alleles:                                             2
Observed heterozygosity:                                       0.2731
Expected heterozygosity:                                       0.2881
Polymorphic information content (PIC):                         0.2465
Average non-exclusion probability (first parent):              0.9585
Average non-exclusion probability (second parent):             0.8768
Average non-exclusion probability (parent pair):               0.7978
Average non-exclusion probability (identity):                  0.5485
Average non-exclusion probability (sib identity):              0.7432
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.2782
  Degrees of freedom:                                          1
  P-value:                                                     0.1312
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0264


**** Locus dDocent_Contig_105842 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1480      296      592  0.7864  0.7606
     2       26       24        1  0.0138  0.0134
     3      212      174       19  0.1126  0.1083
     4       20       20        0  0.0106  0.0107
     5      142      126        8  0.0755  0.0739
     6        2        2        0  0.0011  0.0011

Number of individuals typed:                                 941
  Heterozygotes:                                             321
  Homozygotes:                                               620
Number of alleles:                                             6
Observed heterozygosity:                                       0.3411
Expected heterozygosity:                                       0.3631
Polymorphic information content (PIC):                         0.3396
Average non-exclusion probability (first parent):              0.9318
Average non-exclusion probability (second parent):             0.8018
Average non-exclusion probability (parent pair):               0.6645
Average non-exclusion probability (identity):                  0.4292
Average non-exclusion probability (sib identity):              0.6758
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            6.3997
  Degrees of freedom:                                          3
  P-value:                                                     0.0937
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0321


**** Locus dDocent_Contig_4543 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      892      450      221  0.4765  0.4677
     2      526      376       75  0.2810  0.2801
     3      247      195       26  0.1319  0.1260
     4       52       46        3  0.0278  0.0265
     5      141      131        5  0.0753  0.0755
     6       14       14        0  0.0075  0.0075

Number of individuals typed:                                 936
  Heterozygotes:                                             606
  Homozygotes:                                               330
Number of alleles:                                             6
Observed heterozygosity:                                       0.6474
Expected heterozygosity:                                       0.6704
Polymorphic information content (PIC):                         0.6194
Average non-exclusion probability (first parent):              0.7438
Average non-exclusion probability (second parent):             0.5755
Average non-exclusion probability (parent pair):               0.3935
Average non-exclusion probability (identity):                  0.1596
Average non-exclusion probability (sib identity):              0.4548
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            8.7494
  Degrees of freedom:                                          6
  P-value:                                                     0.1882
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0168


**** Locus dDocent_Contig_113225 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1533      275      629  0.8451  0.9108
     2       94       94        0  0.0518  0.0530
     3      112      108        2  0.0617  0.0623
     4       69       69        0  0.0380  0.0386
     5        1        1        0  0.0006  0.0005
     6        4        4        0  0.0022  0.0022
     7        1        1        0  0.0006  0.0005

Number of individuals typed:                                 907
  Heterozygotes:                                             276
  Homozygotes:                                               631
Number of alleles:                                             7
Observed heterozygosity:                                       0.3043
Expected heterozygosity:                                       0.2780
Polymorphic information content (PIC):                         0.2665
Average non-exclusion probability (first parent):              0.9599
Average non-exclusion probability (second parent):             0.8478
Average non-exclusion probability (parent pair):               0.7297
Average non-exclusion probability (identity):                  0.5329
Average non-exclusion probability (sib identity):              0.7443
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                 21.5046
  Degrees of freedom:                                          1
  P-value:                                                     0.00000358
  Significance (with Bonferroni correction):                  **
Null allele frequency estimate:                               -0.0680


**** Locus dDocent_Contig_6302 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      260      236       12  0.1346  0.1379
     2     1167      461      353  0.6040  0.6033
     3      142      130        6  0.0735  0.0731
     4      262      214       24  0.1356  0.1319
     5       97       93        2  0.0502  0.0504
     6        4        4        0  0.0021  0.0021

Number of individuals typed:                                 966
  Heterozygotes:                                             569
  Homozygotes:                                               397
Number of alleles:                                             6
Observed heterozygosity:                                       0.5890
Expected heterozygosity:                                       0.5910
Polymorphic information content (PIC):                         0.5570
Average non-exclusion probability (first parent):              0.8002
Average non-exclusion probability (second parent):             0.6243
Average non-exclusion probability (parent pair):               0.4311
Average non-exclusion probability (identity):                  0.2012
Average non-exclusion probability (sib identity):              0.5049
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            8.5017
  Degrees of freedom:                                          6
  P-value:                                                     0.2036
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0013


**** Locus dDocent_Contig_66094 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      339      277       31  0.1799  0.1796
     2     1545      277      634  0.8201  0.8186

Number of individuals typed:                                 942
  Heterozygotes:                                             277
  Homozygotes:                                               665
Number of alleles:                                             2
Observed heterozygosity:                                       0.2941
Expected heterozygosity:                                       0.2953
Polymorphic information content (PIC):                         0.2516
Average non-exclusion probability (first parent):              0.9565
Average non-exclusion probability (second parent):             0.8742
Average non-exclusion probability (parent pair):               0.7945
Average non-exclusion probability (identity):                  0.5404
Average non-exclusion probability (sib identity):              0.7375
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0017
  Degrees of freedom:                                          1
  P-value:                                                     0.9670
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0018


**** Locus dDocent_Contig_8787 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      552      366       93  0.2961  0.2872
     2      905      437      234  0.4855  0.4701
     3       24       24        0  0.0129  0.0129
     4      282      226       28  0.1513  0.1469
     5       91       81        5  0.0488  0.0472
     6        8        0        4  0.0043  0.0021
     7        2        2        0  0.0011  0.0011

Number of individuals typed:                                 932
  Heterozygotes:                                             568
  Homozygotes:                                               364
Number of alleles:                                             7
Observed heterozygosity:                                       0.6094
Expected heterozygosity:                                       0.6515
Polymorphic information content (PIC):                         0.5932
Average non-exclusion probability (first parent):              0.7674
Average non-exclusion probability (second parent):             0.6069
Average non-exclusion probability (parent pair):               0.4339
Average non-exclusion probability (identity):                  0.1796
Average non-exclusion probability (sib identity):              0.4694
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            6.7826
  Degrees of freedom:                                          3
  P-value:                                                     0.0792
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0324


**** Locus dDocent_Contig_49682 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1430      364      533  0.7511  0.7594
     2      474      364       55  0.2489  0.2517

Number of individuals typed:                                 952
  Heterozygotes:                                             364
  Homozygotes:                                               588
Number of alleles:                                             2
Observed heterozygosity:                                       0.3824
Expected heterozygosity:                                       0.3741
Polymorphic information content (PIC):                         0.3040
Average non-exclusion probability (first parent):              0.9301
Average non-exclusion probability (second parent):             0.8480
Average non-exclusion probability (parent pair):               0.7616
Average non-exclusion probability (identity):                  0.4619
Average non-exclusion probability (sib identity):              0.6785
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3690
  Degrees of freedom:                                          1
  P-value:                                                     0.5436
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0111


**** Locus dDocent_Contig_41053 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      140      124        8  0.0738  0.0721
     2     1608      244      682  0.8472  0.8443
     3      150      144        3  0.0790  0.0807

Number of individuals typed:                                 949
  Heterozygotes:                                             256
  Homozygotes:                                               693
Number of alleles:                                             3
Observed heterozygosity:                                       0.2698
Expected heterozygosity:                                       0.2707
Polymorphic information content (PIC):                         0.2537
Average non-exclusion probability (first parent):              0.9634
Average non-exclusion probability (second parent):             0.8603
Average non-exclusion probability (parent pair):               0.7554
Average non-exclusion probability (identity):                  0.5489
Average non-exclusion probability (sib identity):              0.7520
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            3.6651
  Degrees of freedom:                                          3
  P-value:                                                     0.3000
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0028


**** Locus dDocent_Contig_20261 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      772      444      164  0.4173  0.4146
     2      449      343       53  0.2427  0.2438
     3      366      284       41  0.1978  0.1946
     4      250      222       14  0.1351  0.1369
     5        6        0        3  0.0032  0.0016
     6        7        7        0  0.0038  0.0038

Number of individuals typed:                                 925
  Heterozygotes:                                             650
  Homozygotes:                                               275
Number of alleles:                                             6
Observed heterozygosity:                                       0.7027
Expected heterozygosity:                                       0.7099
Polymorphic information content (PIC):                         0.6608
Average non-exclusion probability (first parent):              0.7114
Average non-exclusion probability (second parent):             0.5380
Average non-exclusion probability (parent pair):               0.3597
Average non-exclusion probability (identity):                  0.1331
Average non-exclusion probability (sib identity):              0.4285
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            3.5648
  Degrees of freedom:                                          6
  P-value:                                                     0.7353
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0047


**** Locus dDocent_Contig_30233 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1790      112      839  0.9391  0.9521
     2      116      112        2  0.0609  0.0617

Number of individuals typed:                                 953
  Heterozygotes:                                             112
  Homozygotes:                                               841
Number of alleles:                                             2
Observed heterozygosity:                                       0.1175
Expected heterozygosity:                                       0.1144
Polymorphic information content (PIC):                         0.1078
Average non-exclusion probability (first parent):              0.9935
Average non-exclusion probability (second parent):             0.9461
Average non-exclusion probability (parent pair):               0.9009
Average non-exclusion probability (identity):                  0.7910
Average non-exclusion probability (sib identity):              0.8906
Hardy-Weinberg equilibrium test:                        Not done
Null allele frequency estimate:                               -0.0138


**** Locus dDocent_Contig_14686 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1627      233      697  0.8599  0.8695
     2      265      233       16  0.1401  0.1416

Number of individuals typed:                                 946
  Heterozygotes:                                             233
  Homozygotes:                                               713
Number of alleles:                                             2
Observed heterozygosity:                                       0.2463
Expected heterozygosity:                                       0.2410
Polymorphic information content (PIC):                         0.2119
Average non-exclusion probability (first parent):              0.9710
Average non-exclusion probability (second parent):             0.8941
Average non-exclusion probability (parent pair):               0.8212
Average non-exclusion probability (identity):                  0.6053
Average non-exclusion probability (sib identity):              0.7809
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3102
  Degrees of freedom:                                          1
  P-value:                                                     0.5776
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0111


**** Locus dDocent_Contig_4000 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      653      429      112  0.3462  0.3470
     2      305      243       31  0.1617  0.1577
     3       97       85        6  0.0514  0.0495
     4      234      202       16  0.1241  0.1232
     5      349      275       37  0.1850  0.1820
     6      147      121       13  0.0779  0.0738
     7        2        2        0  0.0011  0.0011
     8        9        9        0  0.0048  0.0048
     9       70       68        1  0.0371  0.0373
    10       20       20        0  0.0106  0.0107

Number of individuals typed:                                 943
  Heterozygotes:                                             727
  Homozygotes:                                               216
Number of alleles:                                            10
Observed heterozygosity:                                       0.7709
Expected heterozygosity:                                       0.7945
Polymorphic information content (PIC):                         0.7682
Average non-exclusion probability (first parent):              0.5698
Average non-exclusion probability (second parent):             0.3912
Average non-exclusion probability (parent pair):               0.2038
Average non-exclusion probability (identity):                  0.0683
Average non-exclusion probability (sib identity):              0.3700
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                           29.7923
  Degrees of freedom:                                         15
  P-value:                                                     0.0127
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0132


**** Locus dDocent_Contig_135080 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      942      488      227  0.5075  0.5209
     2      644      414      115  0.3470  0.3443
     3      158      138       10  0.0851  0.0832
     4      111       99        6  0.0598  0.0583
     5        1        1        0  0.0005  0.0005

Number of individuals typed:                                 928
  Heterozygotes:                                             570
  Homozygotes:                                               358
Number of alleles:                                             5
Observed heterozygosity:                                       0.6142
Expected heterozygosity:                                       0.6115
Polymorphic information content (PIC):                         0.5409
Average non-exclusion probability (first parent):              0.8023
Average non-exclusion probability (second parent):             0.6588
Average non-exclusion probability (parent pair):               0.4978
Average non-exclusion probability (identity):                  0.2214
Average non-exclusion probability (sib identity):              0.4998
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            5.2116
  Degrees of freedom:                                          3
  P-value:                                                     0.1570
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0071


**** Locus dDocent_Contig_9411 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1       57       55        1  0.0309  0.0308
     2      515      365       75  0.2793  0.2768
     3      747      415      166  0.4051  0.3915
     4       59       55        2  0.0320  0.0314
     5       72       62        5  0.0390  0.0370
     6       52       46        3  0.0282  0.0269
     7       89       81        4  0.0483  0.0472
     8       40       40        0  0.0217  0.0219
     9      211      177       17  0.1144  0.1113
    10        2        2        0  0.0011  0.0011

Number of individuals typed:                                 922
  Heterozygotes:                                             649
  Homozygotes:                                               273
Number of alleles:                                            10
Observed heterozygosity:                                       0.7039
Expected heterozygosity:                                       0.7381
Polymorphic information content (PIC):                         0.7021
Average non-exclusion probability (first parent):              0.6511
Average non-exclusion probability (second parent):             0.4728
Average non-exclusion probability (parent pair):               0.2777
Average non-exclusion probability (identity):                  0.1044
Average non-exclusion probability (sib identity):              0.4072
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            8.3730
  Degrees of freedom:                                          6
  P-value:                                                     0.2120
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0240


**** Locus dDocent_Contig_48729 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      628      418      105  0.3326  0.3322
     2     1260      418      421  0.6674  0.6665

Number of individuals typed:                                 944
  Heterozygotes:                                             418
  Homozygotes:                                               526
Number of alleles:                                             2
Observed heterozygosity:                                       0.4428
Expected heterozygosity:                                       0.4442
Polymorphic information content (PIC):                         0.3454
Average non-exclusion probability (first parent):              0.9014
Average non-exclusion probability (second parent):             0.8273
Average non-exclusion probability (parent pair):               0.7368
Average non-exclusion probability (identity):                  0.4077
Average non-exclusion probability (sib identity):              0.6299
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0020
  Degrees of freedom:                                          1
  P-value:                                                     0.9645
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0013


**** Locus dDocent_Contig_149275 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      175      167        4  0.0922  0.0943
     2     1410      404      503  0.7429  0.7844
     3       97       93        2  0.0511  0.0512
     4      216      208        4  0.1138  0.1185

Number of individuals typed:                                 949
  Heterozygotes:                                             436
  Homozygotes:                                               513
Number of alleles:                                             4
Observed heterozygosity:                                       0.4594
Expected heterozygosity:                                       0.4243
Polymorphic information content (PIC):                         0.3972
Average non-exclusion probability (first parent):              0.9053
Average non-exclusion probability (second parent):             0.7597
Average non-exclusion probability (parent pair):               0.6037
Average non-exclusion probability (identity):                  0.3586
Average non-exclusion probability (sib identity):              0.6276
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                           15.9352
  Degrees of freedom:                                          3
  P-value:                                                     0.00116986
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0484


**** Locus dDocent_Contig_101820 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      406      340       33  0.2115  0.2178
     2     1514      340      587  0.7885  0.8123

Number of individuals typed:                                 960
  Heterozygotes:                                             340
  Homozygotes:                                               620
Number of alleles:                                             2
Observed heterozygosity:                                       0.3542
Expected heterozygosity:                                       0.3337
Polymorphic information content (PIC):                         0.2779
Average non-exclusion probability (first parent):              0.9444
Average non-exclusion probability (second parent):             0.8611
Average non-exclusion probability (parent pair):               0.7777
Average non-exclusion probability (identity):                  0.4998
Average non-exclusion probability (sib identity):              0.7082
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.3327
  Degrees of freedom:                                          1
  P-value:                                                     0.0679
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0301


**** Locus dDocent_Contig_107478 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1392      376      508  0.7342  0.7400
     2      364      306       29  0.1920  0.1959
     3      135      121        7  0.0712  0.0700
     4        5        5        0  0.0026  0.0026

Number of individuals typed:                                 948
  Heterozygotes:                                             404
  Homozygotes:                                               544
Number of alleles:                                             4
Observed heterozygosity:                                       0.4262
Expected heterozygosity:                                       0.4193
Polymorphic information content (PIC):                         0.3735
Average non-exclusion probability (first parent):              0.9119
Average non-exclusion probability (second parent):             0.7879
Average non-exclusion probability (parent pair):               0.6577
Average non-exclusion probability (identity):                  0.3831
Average non-exclusion probability (sib identity):              0.6362
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            2.3752
  Degrees of freedom:                                          3
  P-value:                                                     0.4983
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0085


**** Locus dDocent_Contig_218011 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1047      477      285  0.5546  0.5608
     2      841      477      182  0.4454  0.4505

Number of individuals typed:                                 944
  Heterozygotes:                                             477
  Homozygotes:                                               467
Number of alleles:                                             2
Observed heterozygosity:                                       0.5053
Expected heterozygosity:                                       0.4943
Polymorphic information content (PIC):                         0.3720
Average non-exclusion probability (first parent):              0.8780
Average non-exclusion probability (second parent):             0.8140
Average non-exclusion probability (parent pair):               0.7206
Average non-exclusion probability (identity):                  0.3780
Average non-exclusion probability (sib identity):              0.5975
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.4018
  Degrees of freedom:                                          1
  P-value:                                                     0.5262
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0113


**** Locus dDocent_Contig_58785 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      748      480      134  0.3888  0.3982
     2     1176      480      348  0.6112  0.6261

Number of individuals typed:                                 962
  Heterozygotes:                                             480
  Homozygotes:                                               482
Number of alleles:                                             2
Observed heterozygosity:                                       0.4990
Expected heterozygosity:                                       0.4755
Polymorphic information content (PIC):                         0.3623
Average non-exclusion probability (first parent):              0.8871
Average non-exclusion probability (second parent):             0.8188
Average non-exclusion probability (parent pair):               0.7266
Average non-exclusion probability (identity):                  0.3883
Average non-exclusion probability (sib identity):              0.6094
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.1881
  Degrees of freedom:                                          1
  P-value:                                                     0.1391
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0243


**** Locus dDocent_Contig_23227 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1      470      372       49  0.2495  0.2561
     2      627      443       92  0.3328  0.3424
     3      787      481      153  0.4177  0.4278

Number of individuals typed:                                 942
  Heterozygotes:                                             648
  Homozygotes:                                               294
Number of alleles:                                             3
Observed heterozygosity:                                       0.6879
Expected heterozygosity:                                       0.6529
Polymorphic information content (PIC):                         0.5784
Average non-exclusion probability (first parent):              0.7871
Average non-exclusion probability (second parent):             0.6407
Average non-exclusion probability (parent pair):               0.4918
Average non-exclusion probability (identity):                  0.1949
Average non-exclusion probability (sib identity):              0.4725
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                            5.5765
  Degrees of freedom:                                          3
  P-value:                                                     0.1342
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0263


**** Locus dDocent_Contig_154704 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1398      402      498  0.7350  0.7664
     2      359      297       31  0.1887  0.1904
     3      139      129        5  0.0731  0.0731
     4        6        0        3  0.0032  0.0016

Number of individuals typed:                                 951
  Heterozygotes:                                             414
  Homozygotes:                                               537
Number of alleles:                                             4
Observed heterozygosity:                                       0.4353
Expected heterozygosity:                                       0.4190
Polymorphic information content (PIC):                         0.3741
Average non-exclusion probability (first parent):              0.9119
Average non-exclusion probability (second parent):             0.7871
Average non-exclusion probability (parent pair):               0.6559
Average non-exclusion probability (identity):                  0.3825
Average non-exclusion probability (sib identity):              0.6362
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value:                                           13.1750
  Degrees of freedom:                                          3
  P-value:                                                     0.00427517
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0314


**** Locus dDocent_Contig_166323 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1583      261      661  0.8447  0.8704
     2       77       73        2  0.0411  0.0408
     3      193      183        5  0.1030  0.1058
     4        6        6        0  0.0032  0.0032
     5       15       15        0  0.0080  0.0080

Number of individuals typed:                                 937
  Heterozygotes:                                             269
  Homozygotes:                                               668
Number of alleles:                                             5
Observed heterozygosity:                                       0.2871
Expected heterozygosity:                                       0.2742
Polymorphic information content (PIC):                         0.2564
Average non-exclusion probability (first parent):              0.9619
Average non-exclusion probability (second parent):             0.8584
Average non-exclusion probability (parent pair):               0.7524
Average non-exclusion probability (identity):                  0.5446
Average non-exclusion probability (sib identity):              0.7491
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.1279
  Degrees of freedom:                                          1
  P-value:                                                     0.0770
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0283


**** Locus dDocent_Contig_22779 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1428      354      537  0.7588  0.7691
     2      454      354       50  0.2412  0.2445

Number of individuals typed:                                 941
  Heterozygotes:                                             354
  Homozygotes:                                               587
Number of alleles:                                             2
Observed heterozygosity:                                       0.3762
Expected heterozygosity:                                       0.3663
Polymorphic information content (PIC):                         0.2991
Average non-exclusion probability (first parent):              0.9330
Average non-exclusion probability (second parent):             0.8505
Average non-exclusion probability (parent pair):               0.7646
Average non-exclusion probability (identity):                  0.4689
Average non-exclusion probability (sib identity):              0.6842
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5764
  Degrees of freedom:                                          1
  P-value:                                                     0.4477
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0136


**** Locus dDocent_Contig_28233 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1729      171      779  0.9024  0.9084
     2      187      171        8  0.0976  0.0982

Number of individuals typed:                                 958
  Heterozygotes:                                             171
  Homozygotes:                                               787
Number of alleles:                                             2
Observed heterozygosity:                                       0.1785
Expected heterozygosity:                                       0.1762
