Cervus 3.0.7 - (c) Copyright Tristan Marshall 1998-2014
Distributed by Field Genetics Ltd - www.fieldgenetics.com
Licensed for non-commercial use only

Allele frequency analysis completed 7/19/2016 2:54:43 PM


**** Summary statistics ****


Locus       k    N        HObs   HExp   PIC    NE-1P  NE-2P  NE-PP  NE-I   NE-SI  HW   F(Null)
  Homozygotes:                                               761
Number of alleles:                                             2
Observed heterozygosity:                                       0.5062
Expected heterozygosity:                                       0.4856
Polymorphic information content (PIC):                         0.3676
Average non-exclusion probability (first parent):              0.8822
Average non-exclusion probability (second parent):             0.8162
Average non-exclusion probability (parent pair):               0.7233
Average non-exclusion probability (identity):                  0.3826
Average non-exclusion probability (sib identity):              0.6029
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.6369
  Degrees of freedom:                                          1
  P-value:                                                     0.1044
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0209


**** Locus dDocent_Contig_24497_53 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1586      696      445  0.5315  0.5141
     2     1398      696      351  0.4685  0.4532

Number of individuals typed:                                1492
  Heterozygotes:                                             696
  Homozygotes:                                               796
Number of alleles:                                             2
Observed heterozygosity:                                       0.4665
Expected heterozygosity:                                       0.4982
Polymorphic information content (PIC):                         0.3740
Average non-exclusion probability (first parent):              0.8760
Average non-exclusion probability (second parent):             0.8130
Average non-exclusion probability (parent pair):               0.7194
Average non-exclusion probability (identity):                  0.3760
Average non-exclusion probability (sib identity):              0.5950
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  5.8527
  Degrees of freedom:                                          1
  P-value:                                                     0.0156
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0327


**** Locus dDocent_Contig_24534_88 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1424      782      321  0.4697  0.4778
     2     1608      782      413  0.5303  0.5396

Number of individuals typed:                                1516
  Heterozygotes:                                             782
  Homozygotes:                                               734
Number of alleles:                                             2
Observed heterozygosity:                                       0.5158
Expected heterozygosity:                                       0.4983
Polymorphic information content (PIC):                         0.3741
Average non-exclusion probability (first parent):              0.8759
Average non-exclusion probability (second parent):             0.8130
Average non-exclusion probability (parent pair):               0.7193
Average non-exclusion probability (identity):                  0.3759
Average non-exclusion probability (sib identity):              0.5949
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.7683
  Degrees of freedom:                                          1
  P-value:                                                     0.1836
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0174


**** Locus dDocent_Contig_24603_43 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1700      728      486  0.5659  0.5621
     2     1304      728      288  0.4341  0.4311

Number of individuals typed:                                1502
  Heterozygotes:                                             728
  Homozygotes:                                               774
Number of alleles:                                             2
Observed heterozygosity:                                       0.4847
Expected heterozygosity:                                       0.4915
Polymorphic information content (PIC):                         0.3706
Average non-exclusion probability (first parent):              0.8793
Average non-exclusion probability (second parent):             0.8147
Average non-exclusion probability (parent pair):               0.7215
Average non-exclusion probability (identity):                  0.3795
Average non-exclusion probability (sib identity):              0.5992
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2460
  Degrees of freedom:                                          1
  P-value:                                                     0.6199
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0068


**** Locus dDocent_Contig_24625_84 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1258      754      252  0.4141  0.4188
     2     1780      754      513  0.5859  0.5926

Number of individuals typed:                                1519
  Heterozygotes:                                             754
  Homozygotes:                                               765
Number of alleles:                                             2
Observed heterozygosity:                                       0.4964
Expected heterozygosity:                                       0.4854
Polymorphic information content (PIC):                         0.3675
Average non-exclusion probability (first parent):              0.8823
Average non-exclusion probability (second parent):             0.8162
Average non-exclusion probability (parent pair):               0.7234
Average non-exclusion probability (identity):                  0.3827
Average non-exclusion probability (sib identity):              0.6031
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.7091
  Degrees of freedom:                                          1
  P-value:                                                     0.3997
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0113


**** Locus dDocent_Contig_24625_140 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1269      759      255  0.4185  0.4244
     2     1763      759      502  0.5815  0.5897

Number of individuals typed:                                1516
  Heterozygotes:                                             759
  Homozygotes:                                               757
Number of alleles:                                             2
Observed heterozygosity:                                       0.5007
Expected heterozygosity:                                       0.4869
Polymorphic information content (PIC):                         0.3683
Average non-exclusion probability (first parent):              0.8815
Average non-exclusion probability (second parent):             0.8159
Average non-exclusion probability (parent pair):               0.7229
Average non-exclusion probability (identity):                  0.3819
Average non-exclusion probability (sib identity):              0.6021
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.1275
  Degrees of freedom:                                          1
  P-value:                                                     0.2883
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0141


**** Locus dDocent_Contig_24853_123 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1497      727      385  0.4918  0.4806
     2     1547      727      410  0.5082  0.4967

Number of individuals typed:                                1522
  Heterozygotes:                                             727
  Homozygotes:                                               795
Number of alleles:                                             2
Observed heterozygosity:                                       0.4777
Expected heterozygosity:                                       0.5000
Polymorphic information content (PIC):                         0.3749
Average non-exclusion probability (first parent):              0.8751
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3751
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.9151
  Degrees of freedom:                                          1
  P-value:                                                     0.0878
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0227


**** Locus dDocent_Contig_24854_107 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1531      757      387  0.5076  0.5087
     2     1485      757      364  0.4924  0.4934

Number of individuals typed:                                1508
  Heterozygotes:                                             757
  Homozygotes:                                               751
Number of alleles:                                             2
Observed heterozygosity:                                       0.5020
Expected heterozygosity:                                       0.5000
Polymorphic information content (PIC):                         0.3749
Average non-exclusion probability (first parent):              0.8751
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3751
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0127
  Degrees of freedom:                                          1
  P-value:                                                     0.9102
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0021


**** Locus dDocent_Contig_24856_96 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1816      740      538  0.6009  0.6072
     2     1206      740      233  0.3991  0.4032

Number of individuals typed:                                1511
  Heterozygotes:                                             740
  Homozygotes:                                               771
Number of alleles:                                             2
Observed heterozygosity:                                       0.4897
Expected heterozygosity:                                       0.4798
Polymorphic information content (PIC):                         0.3646
Average non-exclusion probability (first parent):              0.8850
Average non-exclusion probability (second parent):             0.8177
Average non-exclusion probability (parent pair):               0.7252
Average non-exclusion probability (identity):                  0.3858
Average non-exclusion probability (sib identity):              0.6066
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5871
  Degrees of freedom:                                          1
  P-value:                                                     0.4436
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0104


**** Locus dDocent_Contig_24903_104 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1770      788      491  0.5739  0.5865
     2     1314      788      263  0.4261  0.4354

Number of individuals typed:                                1542
  Heterozygotes:                                             788
  Homozygotes:                                               754
Number of alleles:                                             2
Observed heterozygosity:                                       0.5110
Expected heterozygosity:                                       0.4892
Polymorphic information content (PIC):                         0.3695
Average non-exclusion probability (first parent):              0.8804
Average non-exclusion probability (second parent):             0.8153
Average non-exclusion probability (parent pair):               0.7222
Average non-exclusion probability (identity):                  0.3806
Average non-exclusion probability (sib identity):              0.6006
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.9271
  Degrees of freedom:                                          1
  P-value:                                                     0.0871
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0220


**** Locus dDocent_Contig_25038_112 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1292      750      271  0.4315  0.4360
     2     1702      750      476  0.5685  0.5744

Number of individuals typed:                                1497
  Heterozygotes:                                             750
  Homozygotes:                                               747
Number of alleles:                                             2
Observed heterozygosity:                                       0.5010
Expected heterozygosity:                                       0.4908
Polymorphic information content (PIC):                         0.3703
Average non-exclusion probability (first parent):              0.8796
Average non-exclusion probability (second parent):             0.8149
Average non-exclusion probability (parent pair):               0.7217
Average non-exclusion probability (identity):                  0.3798
Average non-exclusion probability (sib identity):              0.5996
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5866
  Degrees of freedom:                                          1
  P-value:                                                     0.4438
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0105


**** Locus dDocent_Contig_25077_92 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1271      715      278  0.4189  0.4121
     2     1763      715      524  0.5811  0.5717

Number of individuals typed:                                1517
  Heterozygotes:                                             715
  Homozygotes:                                               802
Number of alleles:                                             2
Observed heterozygosity:                                       0.4713
Expected heterozygosity:                                       0.4870
Polymorphic information content (PIC):                         0.3683
Average non-exclusion probability (first parent):              0.8815
Average non-exclusion probability (second parent):             0.8158
Average non-exclusion probability (parent pair):               0.7229
Average non-exclusion probability (identity):                  0.3818
Average non-exclusion probability (sib identity):              0.6020
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.4767
  Degrees of freedom:                                          1
  P-value:                                                     0.2243
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0162


**** Locus dDocent_Contig_25269_27 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1779      721      529  0.5914  0.5890
     2     1229      721      254  0.4086  0.4069

Number of individuals typed:                                1504
  Heterozygotes:                                             721
  Homozygotes:                                               783
Number of alleles:                                             2
Observed heterozygosity:                                       0.4794
Expected heterozygosity:                                       0.4834
Polymorphic information content (PIC):                         0.3665
Average non-exclusion probability (first parent):              0.8832
Average non-exclusion probability (second parent):             0.8167
Average non-exclusion probability (parent pair):               0.7240
Average non-exclusion probability (identity):                  0.3838
Average non-exclusion probability (sib identity):              0.6043
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0814
  Degrees of freedom:                                          1
  P-value:                                                     0.7754
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0040


**** Locus dDocent_Contig_25269_70 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1429      757      336  0.4751  0.4772
     2     1579      757      411  0.5249  0.5273

Number of individuals typed:                                1504
  Heterozygotes:                                             757
  Homozygotes:                                               747
Number of alleles:                                             2
Observed heterozygosity:                                       0.5033
Expected heterozygosity:                                       0.4989
Polymorphic information content (PIC):                         0.3744
Average non-exclusion probability (first parent):              0.8756
Average non-exclusion probability (second parent):             0.8128
Average non-exclusion probability (parent pair):               0.7191
Average non-exclusion probability (identity):                  0.3756
Average non-exclusion probability (sib identity):              0.5945
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.0923
  Degrees of freedom:                                          1
  P-value:                                                     0.7613
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0046


**** Locus dDocent_Contig_25269_108 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1211      717      247  0.4026  0.4008
     2     1797      717      540  0.5974  0.5947

Number of individuals typed:                                1504
  Heterozygotes:                                             717
  Homozygotes:                                               787
Number of alleles:                                             2
Observed heterozygosity:                                       0.4767
Expected heterozygosity:                                       0.4812
Polymorphic information content (PIC):                         0.3653
Average non-exclusion probability (first parent):              0.8843
Average non-exclusion probability (second parent):             0.8173
Average non-exclusion probability (parent pair):               0.7247
Average non-exclusion probability (identity):                  0.3850
Average non-exclusion probability (sib identity):              0.6057
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.1016
  Degrees of freedom:                                          1
  P-value:                                                     0.7499
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0045


**** Locus dDocent_Contig_25274_22 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1472      736      368  0.4842  0.4767
     2     1568      736      416  0.5158  0.5078

Number of individuals typed:                                1520
  Heterozygotes:                                             736
  Homozygotes:                                               784
Number of alleles:                                             2
Observed heterozygosity:                                       0.4842
Expected heterozygosity:                                       0.4997
Polymorphic information content (PIC):                         0.3748
Average non-exclusion probability (first parent):              0.8752
Average non-exclusion probability (second parent):             0.8126
Average non-exclusion probability (parent pair):               0.7189
Average non-exclusion probability (identity):                  0.3752
Average non-exclusion probability (sib identity):              0.5941
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.3639
  Degrees of freedom:                                          1
  P-value:                                                     0.2428
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0155


**** Locus dDocent_Contig_25287_56 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1407      731      338  0.4577  0.4479
     2     1667      731      468  0.5423  0.5307

Number of individuals typed:                                1537
  Heterozygotes:                                             731
  Homozygotes:                                               806
Number of alleles:                                             2
Observed heterozygosity:                                       0.4756
Expected heterozygosity:                                       0.4966
Polymorphic information content (PIC):                         0.3732
Average non-exclusion probability (first parent):              0.8768
Average non-exclusion probability (second parent):             0.8134
Average non-exclusion probability (parent pair):               0.7199
Average non-exclusion probability (identity):                  0.3768
Average non-exclusion probability (sib identity):              0.5960
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.6196
  Degrees of freedom:                                          1
  P-value:                                                     0.1055
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0214


**** Locus dDocent_Contig_25347_118 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1673      693      490  0.5584  0.5406
     2     1323      693      315  0.4416  0.4275

Number of individuals typed:                                1498
  Heterozygotes:                                             693
  Homozygotes:                                               805
Number of alleles:                                             2
Observed heterozygosity:                                       0.4626
Expected heterozygosity:                                       0.4933
Polymorphic information content (PIC):                         0.3716
Average non-exclusion probability (first parent):              0.8784
Average non-exclusion probability (second parent):             0.8142
Average non-exclusion probability (parent pair):               0.7209
Average non-exclusion probability (identity):                  0.3785
Average non-exclusion probability (sib identity):              0.5980
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  5.6253
  Degrees of freedom:                                          1
  P-value:                                                     0.0177
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0320


**** Locus dDocent_Contig_25611_117 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1491      775      358  0.4882  0.4920
     2     1563      775      394  0.5118  0.5158

Number of individuals typed:                                1527
  Heterozygotes:                                             775
  Homozygotes:                                               752
Number of alleles:                                             2
Observed heterozygosity:                                       0.5075
Expected heterozygosity:                                       0.4999
Polymorphic information content (PIC):                         0.3749
Average non-exclusion probability (first parent):              0.8751
Average non-exclusion probability (second parent):             0.8126
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3751
Average non-exclusion probability (sib identity):              0.5939
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.3131
  Degrees of freedom:                                          1
  P-value:                                                     0.5758
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0078


**** Locus dDocent_Contig_25815_59 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1223      765      229  0.4020  0.4111
     2     1819      765      527  0.5980  0.6114

Number of individuals typed:                                1521
  Heterozygotes:                                             765
  Homozygotes:                                               756
Number of alleles:                                             2
Observed heterozygosity:                                       0.5030
Expected heterozygosity:                                       0.4810
Polymorphic information content (PIC):                         0.3652
Average non-exclusion probability (first parent):              0.8844
Average non-exclusion probability (second parent):             0.8174
Average non-exclusion probability (parent pair):               0.7248
Average non-exclusion probability (identity):                  0.3851
Average non-exclusion probability (sib identity):              0.6059
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.0400
  Degrees of freedom:                                          1
  P-value:                                                     0.0812
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0225


**** Locus dDocent_Contig_25939_103 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1548      776      386  0.5079  0.5126
     2     1500      776      362  0.4921  0.4967

Number of individuals typed:                                1524
  Heterozygotes:                                             776
  Homozygotes:                                               748
Number of alleles:                                             2
Observed heterozygosity:                                       0.5092
Expected heterozygosity:                                       0.5000
Polymorphic information content (PIC):                         0.3749
Average non-exclusion probability (first parent):              0.8751
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3751
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.4569
  Degrees of freedom:                                          1
  P-value:                                                     0.4991
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0092


**** Locus dDocent_Contig_25939_109 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1533      773      380  0.5030  0.5066
     2     1515      773      371  0.4970  0.5006

Number of individuals typed:                                1524
  Heterozygotes:                                             773
  Homozygotes:                                               751
Number of alleles:                                             2
Observed heterozygosity:                                       0.5072
Expected heterozygosity:                                       0.5001
Polymorphic information content (PIC):                         0.3750
Average non-exclusion probability (first parent):              0.8750
Average non-exclusion probability (second parent):             0.8125
Average non-exclusion probability (parent pair):               0.7188
Average non-exclusion probability (identity):                  0.3750
Average non-exclusion probability (sib identity):              0.5938
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2640
  Degrees of freedom:                                          1
  P-value:                                                     0.6074
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0072


**** Locus dDocent_Contig_25945_102 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1216      688      264  0.4072  0.3978
     2     1770      688      541  0.5928  0.5790

Number of individuals typed:                                1493
  Heterozygotes:                                             688
  Homozygotes:                                               805
Number of alleles:                                             2
Observed heterozygosity:                                       0.4608
Expected heterozygosity:                                       0.4830
Polymorphic information content (PIC):                         0.3662
Average non-exclusion probability (first parent):              0.8835
Average non-exclusion probability (second parent):             0.8169
Average non-exclusion probability (parent pair):               0.7242
Average non-exclusion probability (identity):                  0.3840
Average non-exclusion probability (sib identity):              0.6046
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  2.9958
  Degrees of freedom:                                          1
  P-value:                                                     0.0835
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0233


**** Locus dDocent_Contig_25962_18 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1839      753      543  0.5986  0.6046
     2     1233      753      240  0.4014  0.4054

Number of individuals typed:                                1536
  Heterozygotes:                                             753
  Homozygotes:                                               783
Number of alleles:                                             2
Observed heterozygosity:                                       0.4902
Expected heterozygosity:                                       0.4807
Polymorphic information content (PIC):                         0.3651
Average non-exclusion probability (first parent):              0.8845
Average non-exclusion probability (second parent):             0.8175
Average non-exclusion probability (parent pair):               0.7249
Average non-exclusion probability (identity):                  0.3853
Average non-exclusion probability (sib identity):              0.6061
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5438
  Degrees of freedom:                                          1
  P-value:                                                     0.4609
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0100


**** Locus dDocent_Contig_25977_47 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1772      706      533  0.5887  0.5793
     2     1238      706      266  0.4113  0.4048

Number of individuals typed:                                1505
  Heterozygotes:                                             706
  Homozygotes:                                               799
Number of alleles:                                             2
Observed heterozygosity:                                       0.4691
Expected heterozygosity:                                       0.4844
Polymorphic information content (PIC):                         0.3670
Average non-exclusion probability (first parent):              0.8827
Average non-exclusion probability (second parent):             0.8165
Average non-exclusion probability (parent pair):               0.7237
Average non-exclusion probability (identity):                  0.3832
Average non-exclusion probability (sib identity):              0.6037
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  1.4093
  Degrees of freedom:                                          1
  P-value:                                                     0.2352
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0159


**** Locus dDocent_Contig_26004_113 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1742      766      488  0.5693  0.5752
     2     1318      766      276  0.4307  0.4352

Number of individuals typed:                                1530
  Heterozygotes:                                             766
  Homozygotes:                                               764
Number of alleles:                                             2
Observed heterozygosity:                                       0.5007
Expected heterozygosity:                                       0.4906
Polymorphic information content (PIC):                         0.3702
Average non-exclusion probability (first parent):              0.8798
Average non-exclusion probability (second parent):             0.8149
Average non-exclusion probability (parent pair):               0.7218
Average non-exclusion probability (identity):                  0.3799
Average non-exclusion probability (sib identity):              0.5998
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.5865
  Degrees of freedom:                                          1
  P-value:                                                     0.4438
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0103


**** Locus dDocent_Contig_26047_67 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1300      748      276  0.4328  0.4358
     2     1704      748      478  0.5672  0.5713

Number of individuals typed:                                1502
  Heterozygotes:                                             748
  Homozygotes:                                               754
Number of alleles:                                             2
Observed heterozygosity:                                       0.4980
Expected heterozygosity:                                       0.4911
Polymorphic information content (PIC):                         0.3704
Average non-exclusion probability (first parent):              0.8795
Average non-exclusion probability (second parent):             0.8148
Average non-exclusion probability (parent pair):               0.7216
Average non-exclusion probability (identity):                  0.3796
Average non-exclusion probability (sib identity):              0.5994
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  0.2538
  Degrees of freedom:                                          1
  P-value:                                                     0.6144
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                               -0.0071


**** Locus dDocent_Contig_26508_133 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1777      701      538  0.5822  0.5656
     2     1275      701      287  0.4178  0.4058

Number of individuals typed:                                1526
  Heterozygotes:                                             701
  Homozygotes:                                               825
Number of alleles:                                             2
Observed heterozygosity:                                       0.4594
Expected heterozygosity:                                       0.4866
Polymorphic information content (PIC):                         0.3681
Average non-exclusion probability (first parent):              0.8817
Average non-exclusion probability (second parent):             0.8159
Average non-exclusion probability (parent pair):               0.7230
Average non-exclusion probability (identity):                  0.3820
Average non-exclusion probability (sib identity):              0.6023
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.6197
  Degrees of freedom:                                          1
  P-value:                                                     0.0316
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0287


**** Locus dDocent_Contig_26558_121 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1763      681      541  0.5908  0.5738
     2     1221      681      270  0.4092  0.3974

Number of individuals typed:                                1492
  Heterozygotes:                                             681
  Homozygotes:                                               811
Number of alleles:                                             2
Observed heterozygosity:                                       0.4564
Expected heterozygosity:                                       0.4837
Polymorphic information content (PIC):                         0.3666
Average non-exclusion probability (first parent):              0.8831
Average non-exclusion probability (second parent):             0.8167
Average non-exclusion probability (parent pair):               0.7239
Average non-exclusion probability (identity):                  0.3837
Average non-exclusion probability (sib identity):              0.6042
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  4.5583
  Degrees of freedom:                                          1
  P-value:                                                     0.0328
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0288


**** Locus dDocent_Contig_26851_57 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1451      715      368  0.4814  0.4691
     2     1563      715      424  0.5186  0.5053

Number of individuals typed:                                1507
  Heterozygotes:                                             715
  Homozygotes:                                               792
Number of alleles:                                             2
Observed heterozygosity:                                       0.4745
Expected heterozygosity:                                       0.4995
Polymorphic information content (PIC):                         0.3747
Average non-exclusion probability (first parent):              0.8753
Average non-exclusion probability (second parent):             0.8127
Average non-exclusion probability (parent pair):               0.7190
Average non-exclusion probability (identity):                  0.3753
Average non-exclusion probability (sib identity):              0.5942
Hardy-Weinberg equilibrium test
  Minimum expected frequency:                                  5.0
  Chi-square value (using Yates' correction):                  3.6358
  Degrees of freedom:                                          1
  P-value:                                                     0.0566
  Significance (with Bonferroni correction):                  NS
Null allele frequency estimate:                                0.0255


**** Locus dDocent_Contig_26869_89 ****

Allele  Count    Hets     Homs     Freq    Freq with null
     1     1200      746      227  0.3997  0.4067
     2     1802      746      528  0.6003  0.6108

Number of individuals typed:                                1501
  Heterozygotes:                                             746
  Homozygotes:                                               755
Number of alleles:                                             2
Observed heterozygosity:                                       0.4970
Expected heterozygosity:                                       0.4801
Polymorphic information content (PIC):                         0.3647
Average non-exclusion probability (first parent):              0.8849
